week,committer,penalty_type,penalty_category,total_penalties,total_yards,avg_yards_per_penalty
4,Ohio,Personal Foul,Personal / Contact,2,8.0,4.0
4,Ohio,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
4,Oklahoma,Delay of Game,Procedural,1,5.0,5.0
4,Oklahoma,False Start,Procedural,1,0.0,0.0
4,Oklahoma,Holding,Blocking / Holding,2,0.0,0.0
4,Oklahoma,Other / Unclassified,Blocking / Holding,2,15.0,7.5
4,Oklahoma,Pass Interference,Personal / Contact,1,0.0,0.0
4,Oklahoma State,Delay of Game,Procedural,1,5.0,5.0
4,Oklahoma State,Holding,Blocking / Holding,1,0.0,0.0
4,Oklahoma State,Pass Interference,Personal / Contact,1,0.0,0.0
4,Ole Miss,False Start,Procedural,1,0.0,0.0
4,Oregon,Delay of Game,Procedural,1,5.0,5.0
4,Oregon,False Start,Procedural,1,5.0,5.0
4,Oregon,Holding,Blocking / Holding,2,21.0,10.5
4,Oregon,Other / Unclassified,Blocking / Holding,1,19.0,19.0
4,Oregon State,False Start,Procedural,1,5.0,5.0
4,Oregon State,Other / Unclassified,Administrative,1,2.0,2.0
4,Purdue,False Start,Procedural,3,15.0,5.0
4,Purdue,Holding,Blocking / Holding,3,22.0,7.33
4,Purdue,Other / Unclassified,Other,1,15.0,15.0
4,Purdue,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
4,Rice,False Start,Procedural,1,0.0,0.0
4,Rice,Holding,Blocking / Holding,2,16.0,8.0
4,Rutgers,Delay of Game,Procedural,1,5.0,5.0
4,Rutgers,Pass Interference,Personal / Contact,2,30.0,15.0
4,SMU,Delay of Game,Procedural,1,5.0,5.0
4,SMU,False Start,Procedural,1,5.0,5.0
4,SMU,Holding,Blocking / Holding,2,20.0,10.0
4,SMU,Other / Unclassified,Administrative,1,5.0,5.0
4,SMU,Unsportsmanlike Conduct,Personal / Contact,2,30.0,15.0
4,Sam Houston,Face Mask,Other,1,15.0,15.0
4,Sam Houston,Pass Interference,Personal / Contact,1,0.0,0.0
4,Sam Houston,Personal Foul,Personal / Contact,1,0.0,0.0
4,San Diego State,Holding,Blocking / Holding,4,29.0,7.25
4,San Diego State,Pass Interference,Personal / Contact,1,6.0,6.0
4,San Jose St,False Start,Procedural,1,5.0,5.0
4,San Jose St,Other / Unclassified,Other,1,15.0,15.0
4,San Jose St,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
4,South Alabama,False Start,Procedural,2,10.0,5.0
4,South Alabama,Holding,Blocking / Holding,2,5.0,2.5
4,South Alabama,Illegal Formation,Procedural,1,0.0,0.0
4,South Alabama,Offside,Procedural,1,5.0,5.0
4,South Alabama,Other / Unclassified,Other,1,5.0,5.0
4,South Alabama,Roughing the Passer,Personal / Contact,1,15.0,15.0
4,South Carolina,False Start,Procedural,6,30.0,5.0
4,South Carolina,Holding,Blocking / Holding,3,32.0,10.67
4,South Carolina,Other / Unclassified,Administrative,1,5.0,5.0
4,South Carolina,Other / Unclassified,Other,1,15.0,15.0
4,South Carolina,Pass Interference,Personal / Contact,1,14.0,14.0
4,South Florida,False Start,Procedural,1,5.0,5.0
4,South Florida,Holding,Blocking / Holding,2,30.0,15.0
4,South Florida,Other / Unclassified,Administrative,1,5.0,5.0
4,South Florida,Other / Unclassified,Procedural,1,4.0,4.0
4,South Florida,Pass Interference,Personal / Contact,1,15.0,15.0
4,Southern Miss,Delay of Game,Procedural,1,5.0,5.0
4,Southern Miss,Other / Unclassified,Administrative,1,5.0,5.0
4,Southern Miss,Other / Unclassified,Other,3,38.0,12.67
4,Stanford,Delay of Game,Procedural,1,5.0,5.0
4,Stanford,Pass Interference,Personal / Contact,1,15.0,15.0
4,Syracuse,False Start,Procedural,2,10.0,5.0
4,Syracuse,Holding,Blocking / Holding,1,2.0,2.0
4,Syracuse,Other / Unclassified,Other,1,0.0,0.0
4,Syracuse,Roughing the Passer,Personal / Contact,2,15.0,7.5
4,TCU,Face Mask,Other,1,15.0,15.0
4,TCU,False Start,Procedural,5,25.0,5.0
4,TCU,Holding,Blocking / Holding,3,20.0,6.67
4,Temple,False Start,Procedural,1,5.0,5.0
4,Temple,Holding,Blocking / Holding,1,15.0,15.0
4,Temple,Other / Unclassified,Other,4,40.0,10.0
4,Tennessee,Face Mask,Other,1,12.0,12.0
4,Tennessee,Holding,Blocking / Holding,4,42.0,10.5
4,Tennessee,Offside,Procedural,2,10.0,5.0
4,Tennessee,Other / Unclassified,Procedural,1,5.0,5.0
4,Tennessee,Pass Interference,Personal / Contact,1,10.0,10.0
4,Tennessee,Pass Interference,Procedural,1,15.0,15.0
4,Tennessee,Personal Foul,Personal / Contact,1,0.0,0.0
4,Tennessee,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
4,Texas,Delay of Game,Procedural,3,15.0,5.0
4,Texas,False Start,Procedural,4,20.0,5.0
4,Texas,Holding,Blocking / Holding,3,35.0,11.67
4,Texas,Illegal Formation,Procedural,1,5.0,5.0
4,Texas,Illegal Motion,Other,1,46.0,46.0
4,Texas Tech,False Start,Procedural,7,0.0,0.0
4,Texas Tech,Holding,Blocking / Holding,1,0.0,0.0
4,Texas Tech,Illegal Motion,Other,1,1.0,1.0
4,Texas Tech,Other / Unclassified,Other,1,0.0,0.0
4,Texas Tech,Personal Foul,Personal / Contact,1,0.0,0.0
4,Toledo,False Start,Procedural,1,5.0,5.0
4,Toledo,Holding,Blocking / Holding,1,10.0,10.0
4,Toledo,Pass Interference,Personal / Contact,1,13.0,13.0
4,Toledo,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
4,Troy,False Start,Procedural,1,0.0,0.0
4,Troy,Holding,Blocking / Holding,2,0.0,0.0
4,Troy,Pass Interference,Personal / Contact,2,0.0,0.0
4,Troy,Unsportsmanlike Conduct,Personal / Contact,2,0.0,0.0
4,Tulane,False Start,Procedural,2,0.0,0.0
4,Tulane,Other / Unclassified,Administrative,1,5.0,5.0
4,Tulane,Pass Interference,Personal / Contact,1,15.0,15.0
4,Tulane,Roughing,Personal / Contact,2,30.0,15.0
4,Tulsa,Delay of Game,Procedural,1,0.0,0.0
4,Tulsa,Holding,Blocking / Holding,1,0.0,0.0
4,Tulsa,Other / Unclassified,Administrative,1,0.0,0.0
4,Tulsa,Roughing,Personal / Contact,1,0.0,0.0
4,UAB,Delay of Game,Procedural,1,5.0,5.0
4,UAB,False Start,Procedural,3,15.0,5.0
4,UAB,Illegal Formation,Procedural,1,5.0,5.0
4,UAB,Other / Unclassified,Administrative,1,0.0,0.0
4,UCF,False Start,Procedural,2,10.0,5.0
4,UCF,Holding,Blocking / Holding,2,10.0,5.0
4,UCF,Illegal Formation,Procedural,2,43.0,21.5
4,UCF,Offside,Procedural,1,0.0,0.0
4,UCF,Roughing the Passer,Personal / Contact,1,15.0,15.0
4,UConn,Holding,Blocking / Holding,2,57.0,28.5
4,UConn,Roughing the Passer,Personal / Contact,1,2.0,2.0
4,UL Monroe,Holding,Blocking / Holding,2,10.0,5.0
4,UNLV,False Start,Procedural,3,15.0,5.0
4,UNLV,Holding,Blocking / Holding,2,0.0,0.0
4,UNLV,Offside,Procedural,5,25.0,5.0
4,UNLV,Pass Interference,Personal / Contact,1,14.0,14.0
4,UNLV,Personal Foul,Personal / Contact,4,100.0,25.0
4,UNLV,Unsportsmanlike Conduct,Personal / Contact,2,0.0,0.0
4,USC,Delay of Game,Procedural,1,6.0,6.0
4,USC,Face Mask,Other,1,5.0,5.0
4,USC,False Start,Procedural,1,5.0,5.0
4,USC,Offside,Procedural,1,1.0,1.0
4,USC,Other / Unclassified,Blocking / Holding,1,0.0,0.0
4,USC,Other / Unclassified,Other,2,5.0,2.5
4,USC,Roughing the Passer,Personal / Contact,1,0.0,0.0
4,USC,Unsportsmanlike Conduct,Personal / Contact,1,23.0,23.0
4,UTEP,Delay of Game,Procedural,1,5.0,5.0
4,UTEP,Face Mask,Other,1,15.0,15.0
4,UTEP,False Start,Procedural,3,12.0,4.0
4,UTEP,Holding,Blocking / Holding,4,53.0,13.25
4,UTEP,Illegal Formation,Procedural,2,35.0,17.5
4,UTEP,Offside,Procedural,1,5.0,5.0
4,UTEP,Other / Unclassified,Administrative,1,3.0,3.0
4,UTEP,Pass Interference,Procedural,1,15.0,15.0
4,UTEP,Unsportsmanlike Conduct,Personal / Contact,4,56.0,14.0
4,UTSA,Face Mask,Other,1,1.0,1.0
4,UTSA,False Start,Procedural,2,13.0,6.5
4,UTSA,Holding,Blocking / Holding,1,5.0,5.0
4,UTSA,Offside,Procedural,1,2.0,2.0
4,UTSA,Other / Unclassified,Administrative,2,0.0,0.0
4,UTSA,Other / Unclassified,Other,1,0.0,0.0
4,UTSA,Pass Interference,Personal / Contact,1,15.0,15.0
4,UTSA,Personal Foul,Personal / Contact,1,15.0,15.0
4,Utah,Holding,Blocking / Holding,1,0.0,0.0
4,Utah,Other / Unclassified,Administrative,1,5.0,5.0
4,Utah,Other / Unclassified,Other,1,5.0,5.0
4,Utah,Pass Interference,Personal / Contact,3,0.0,0.0
4,Utah State,Holding,Blocking / Holding,3,0.0,0.0
4,Utah State,Other / Unclassified,Procedural,1,5.0,5.0
4,Vanderbilt,Face Mask,Other,1,15.0,15.0
4,Vanderbilt,Holding,Blocking / Holding,5,8.0,1.6
4,Vanderbilt,Offside,Procedural,1,5.0,5.0
4,Vanderbilt,Other / Unclassified,Administrative,2,8.0,4.0
4,Vanderbilt,Pass Interference,Personal / Contact,1,14.0,14.0
4,Vanderbilt,Personal Foul,Personal / Contact,2,26.0,13.0
4,Vanderbilt,Roughing the Passer,Personal / Contact,1,15.0,15.0
4,Vanderbilt,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
4,Virginia,Delay of Game,Procedural,1,5.0,5.0
4,Virginia,False Start,Procedural,2,10.0,5.0
4,Virginia,Holding,Blocking / Holding,3,17.0,5.67
4,Virginia,Offside,Procedural,1,5.0,5.0
4,Virginia,Pass Interference,Personal / Contact,1,15.0,15.0
4,Virginia Tech,False Start,Procedural,1,5.0,5.0
4,Virginia Tech,Holding,Blocking / Holding,1,4.0,4.0
4,Washington,Holding,Blocking / Holding,1,1.0,1.0
4,Washington,Offside,Procedural,1,1.0,1.0
4,Washington,Pass Interference,Procedural,1,15.0,15.0
4,Washington State,False Start,Procedural,1,5.0,5.0
4,Washington State,Holding,Blocking / Holding,1,3.0,3.0
4,Washington State,Other / Unclassified,Other,1,5.0,5.0
4,West Virginia,False Start,Procedural,3,15.0,5.0
4,West Virginia,Holding,Blocking / Holding,1,8.0,8.0
4,West Virginia,Offside,Procedural,1,2.0,2.0
4,Western Michigan,False Start,Procedural,1,5.0,5.0
4,Western Michigan,Offside,Procedural,1,5.0,5.0
4,Western Michigan,Personal Foul,Personal / Contact,1,15.0,15.0
4,Wisconsin,Delay of Game,Procedural,1,0.0,0.0
4,Wisconsin,Other / Unclassified,Other,1,5.0,5.0
4,Wisconsin,Personal Foul,Personal / Contact,2,30.0,15.0
4,Wisconsin,Roughing the Passer,Personal / Contact,1,15.0,15.0
4,Wyoming,Delay of Game,Procedural,1,5.0,5.0
4,Wyoming,False Start,Procedural,1,5.0,5.0
4,Wyoming,Holding,Blocking / Holding,1,10.0,10.0
4,Wyoming,Pass Interference,Personal / Contact,3,33.0,11.0
5,Air Force,Delay of Game,Procedural,1,2.0,2.0
5,Air Force,False Start,Procedural,1,5.0,5.0
5,Air Force,Offside,Procedural,1,0.0,0.0
5,Air Force,Other / Unclassified,Administrative,2,5.0,2.5
5,Akron,Delay of Game,Procedural,1,5.0,5.0
5,Akron,Face Mask,Other,1,15.0,15.0
5,Akron,Holding,Blocking / Holding,1,0.0,0.0
5,Alabama,False Start,Procedural,2,0.0,0.0
5,Alabama,Holding,Blocking / Holding,1,4.0,4.0
5,Alabama,Personal Foul,Personal / Contact,4,51.0,12.75
5,App State,Delay of Game,Procedural,2,10.0,5.0
5,App State,Face Mask,Other,1,15.0,15.0
5,App State,Holding,Blocking / Holding,3,0.0,0.0
5,App State,Offside,Procedural,2,4.0,2.0
5,App State,Other / Unclassified,Other,1,0.0,0.0
5,App State,Pass Interference,Personal / Contact,1,0.0,0.0
5,App State,Roughing the Passer,Personal / Contact,1,0.0,0.0
5,App State,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
5,Arizona,Pass Interference,Personal / Contact,1,15.0,15.0
5,Arizona State,Delay of Game,Procedural,1,5.0,5.0
5,Arizona State,False Start,Procedural,2,6.0,3.0
5,Arizona State,Holding,Blocking / Holding,2,26.0,13.0
5,Arizona State,Other / Unclassified,Administrative,1,5.0,5.0
5,Arizona State,Pass Interference,Personal / Contact,2,17.0,8.5
5,Arizona State,Roughing the Passer,Personal / Contact,1,1.0,1.0
5,Arkansas,Holding,Blocking / Holding,4,33.0,8.25
5,Arkansas,Offside,Procedural,1,5.0,5.0
5,Arkansas,Pass Interference,Personal / Contact,2,37.0,18.5
5,Arkansas State,False Start,Procedural,1,0.0,0.0
5,Arkansas State,Pass Interference,Personal / Contact,3,0.0,0.0
5,Arkansas State,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
5,Army,Holding,Blocking / Holding,2,9.0,4.5
5,Army,Other / Unclassified,Administrative,1,25.0,25.0
5,Auburn,False Start,Procedural,4,0.0,0.0
5,Auburn,Holding,Blocking / Holding,5,0.0,0.0
5,Auburn,Other / Unclassified,Procedural,1,0.0,0.0
5,Auburn,Personal Foul,Personal / Contact,1,0.0,0.0
5,BYU,Delay of Game,Procedural,1,5.0,5.0
5,BYU,Face Mask,Other,1,3.0,3.0
5,BYU,False Start,Procedural,2,10.0,5.0
5,BYU,Holding,Blocking / Holding,2,14.0,7.0
5,BYU,Pass Interference,Personal / Contact,2,32.0,16.0
5,Baylor,Holding,Blocking / Holding,7,0.0,0.0
5,Baylor,Other / Unclassified,Other,2,4.0,2.0
5,Baylor,Pass Interference,Personal / Contact,4,0.0,0.0
5,Boise State,False Start,Procedural,3,15.0,5.0
5,Boise State,Holding,Blocking / Holding,1,50.0,50.0
5,Boise State,Offside,Procedural,1,5.0,5.0
5,Boise State,Pass Interference,Personal / Contact,1,15.0,15.0
5,Boston College,False Start,Procedural,3,0.0,0.0
5,Boston College,Holding,Blocking / Holding,1,0.0,0.0
5,Boston College,Pass Interference,Personal / Contact,2,0.0,0.0
5,Boston College,Personal Foul,Personal / Contact,1,5.0,5.0
5,Bowling Green,Delay of Game,Procedural,2,10.0,5.0
5,Bowling Green,Other / Unclassified,Other,1,15.0,15.0
5,Buffalo,False Start,Procedural,3,0.0,0.0
5,California,Face Mask,Other,3,30.0,10.0
5,California,False Start,Procedural,4,0.0,0.0
5,California,Holding,Blocking / Holding,2,0.0,0.0
5,California,Illegal Formation,Procedural,1,0.0,0.0
5,California,Other / Unclassified,Other,3,0.0,0.0
5,California,Pass Interference,Personal / Contact,5,0.0,0.0
5,California,Unsportsmanlike Conduct,Personal / Contact,1,0.0,0.0
5,Central Michigan,False Start,Procedural,1,5.0,5.0
5,Central Michigan,Other / Unclassified,Blocking / Holding,1,0.0,0.0
5,Central Michigan,Pass Interference,Personal / Contact,2,25.0,12.5
5,Cincinnati,Holding,Blocking / Holding,5,49.0,9.8
5,Cincinnati,Other / Unclassified,Blocking / Holding,1,4.0,4.0
5,Cincinnati,Other / Unclassified,Other,1,38.0,38.0
5,Cincinnati,Pass Interference,Personal / Contact,1,6.0,6.0
5,Cincinnati,Targeting,Personal / Contact,1,7.0,7.0
5,Colorado,Delay of Game,Procedural,1,5.0,5.0
5,Colorado,Face Mask,Other,1,5.0,5.0
5,Colorado,Holding,Blocking / Holding,1,0.0,0.0
5,Colorado,Other / Unclassified,Administrative,1,5.0,5.0
5,Colorado State,False Start,Procedural,2,10.0,5.0
5,Colorado State,Holding,Blocking / Holding,3,16.0,5.33
5,Colorado State,Offside,Procedural,1,5.0,5.0
5,Colorado State,Pass Interference,Personal / Contact,1,15.0,15.0
5,Duke,Other / Unclassified,Other,1,0.0,0.0
5,Duke,Pass Interference,Personal / Contact,5,45.0,9.0
5,East Carolina,Delay of Game,Procedural,1,5.0,5.0
5,Eastern Michigan,False Start,Procedural,1,5.0,5.0
5,Eastern Michigan,Holding,Blocking / Holding,1,10.0,10.0
5,Eastern Michigan,Other / Unclassified,Blocking / Holding,1,0.0,0.0
5,Eastern Michigan,Other / Unclassified,Other,1,15.0,15.0
5,Florida Atlantic,False Start,Procedural,2,10.0,5.0
5,Florida Atlantic,Holding,Blocking / Holding,1,9.0,9.0
5,Florida Atlantic,Other / Unclassified,Administrative,1,5.0,5.0
5,Florida Atlantic,Personal Foul,Personal / Contact,2,0.0,0.0
5,Florida State,False Start,Procedural,1,5.0,5.0
5,Florida State,Offside,Procedural,1,0.0,0.0
5,Florida State,Other / Unclassified,Blocking / Holding,1,6.0,6.0
5,Florida State,Other / Unclassified,Other,1,15.0,15.0
5,Florida State,Pass Interference,Personal / Contact,1,12.0,12.0
5,Georgia,Holding,Blocking / Holding,2,1.0,0.5
5,Georgia,Other / Unclassified,Administrative,1,8.0,8.0
5,Georgia Tech,Face Mask,Blocking / Holding,1,44.0,44.0
5,Georgia Tech,False Start,Procedural,2,10.0,5.0
5,Georgia Tech,Offside,Procedural,1,5.0,5.0
5,Georgia Tech,Other / Unclassified,Administrative,1,0.0,0.0
5,Georgia Tech,Other / Unclassified,Other,2,23.0,11.5
5,Georgia Tech,Pass Interference,Personal / Contact,1,15.0,15.0
5,Georgia Tech,Personal Foul,Personal / Contact,1,13.0,13.0
5,Hawai'i,Face Mask,Other,1,2.0,2.0
5,Hawai'i,Holding,Blocking / Holding,1,9.0,9.0
5,Hawai'i,Other / Unclassified,Administrative,1,5.0,5.0
5,Hawai'i,Other / Unclassified,Other,1,0.0,0.0
5,Hawai'i,Personal Foul,Personal / Contact,1,3.0,3.0
5,Houston,False Start,Procedural,2,0.0,0.0
5,Houston,Holding,Blocking / Holding,5,0.0,0.0
5,Houston,Other / Unclassified,Administrative,1,0.0,0.0
5,Houston,Other / Unclassified,Other,2,0.0,0.0
5,Houston,Other / Unclassified,Procedural,1,0.0,0.0
5,Houston,Pass Interference,Personal / Contact,1,0.0,0.0
5,Illinois,False Start,Procedural,1,5.0,5.0
5,Illinois,Holding,Blocking / Holding,1,4.0,4.0
5,Illinois,Offside,Procedural,1,2.0,2.0
5,Illinois,Pass Interference,Personal / Contact,1,12.0,12.0
5,Illinois,Pass Interference,Procedural,1,15.0,15.0
5,Illinois,Personal Foul,Personal / Contact,2,4.0,2.0
5,Illinois,Roughing the Passer,Personal / Contact,1,0.0,0.0
5,Indiana,Delay of Game,Procedural,1,5.0,5.0
5,Indiana,False Start,Procedural,1,5.0,5.0
5,Indiana,Holding,Blocking / Holding,3,21.0,7.0
5,Indiana,Offside,Procedural,1,0.0,0.0
5,Iowa State,False Start,Procedural,1,5.0,5.0
5,Iowa State,Holding,Blocking / Holding,1,0.0,0.0
5,Jacksonville State,Delay of Game,Procedural,1,5.0,5.0
5,Jacksonville State,False Start,Procedural,1,5.0,5.0
5,Jacksonville State,Holding,Blocking / Holding,1,0.0,0.0
5,Jacksonville State,Other / Unclassified,Blocking / Holding,1,10.0,10.0
5,Jacksonville State,Pass Interference,Personal / Contact,1,13.0,13.0
5,James Madison,False Start,Procedural,2,10.0,5.0
5,James Madison,Holding,Blocking / Holding,3,5.0,1.67
5,James Madison,Illegal Formation,Procedural,1,8.0,8.0
5,James Madison,Other / Unclassified,Procedural,1,5.0,5.0
5,James Madison,Pass Interference,Personal / Contact,1,15.0,15.0
5,James Madison,Roughing the Passer,Personal / Contact,1,15.0,15.0
5,Kansas,Delay of Game,Procedural,1,4.0,4.0
5,Kansas,False Start,Procedural,1,4.0,4.0
5,Kansas,Holding,Blocking / Holding,1,11.0,11.0
5,Kansas,Other / Unclassified,Other,1,26.0,26.0
5,Kansas,Roughing the Passer,Personal / Contact,1,0.0,0.0
5,Kansas State,Face Mask,Other,1,15.0,15.0
5,Kansas State,Holding,Blocking / Holding,1,0.0,0.0
5,Kansas State,Other / Unclassified,Other,1,0.0,0.0
5,Kennesaw State,Face Mask,Other,1,15.0,15.0
5,Kennesaw State,False Start,Procedural,1,5.0,5.0
5,Kennesaw State,Other / Unclassified,Administrative,1,5.0,5.0
5,Kennesaw State,Pass Interference,Personal / Contact,1,15.0,15.0
5,Kentucky,False Start,Procedural,1,5.0,5.0
5,Kentucky,Holding,Blocking / Holding,1,0.0,0.0
5,Kentucky,Offside,Procedural,1,5.0,5.0
5,Kentucky,Other / Unclassified,Other,2,0.0,0.0
5,Kentucky,Pass Interference,Personal / Contact,1,15.0,15.0
5,Kentucky,Personal Foul,Personal / Contact,1,15.0,15.0
5,LSU,Face Mask,Other,1,15.0,15.0
5,LSU,False Start,Procedural,1,0.0,0.0
5,LSU,Holding,Blocking / Holding,3,34.0,11.33
5,LSU,Illegal Formation,Procedural,1,44.0,44.0
5,LSU,Offside,Procedural,4,10.0,2.5
5,LSU,Pass Interference,Personal / Contact,3,88.0,29.33
5,LSU,Personal Foul,Personal / Contact,1,0.0,0.0
5,Liberty,Delay of Game,Procedural,2,10.0,5.0
5,Liberty,False Start,Procedural,3,15.0,5.0
5,Liberty,Holding,Blocking / Holding,1,5.0,5.0
5,Liberty,Offside,Procedural,1,2.0,2.0
5,Liberty,Other / Unclassified,Blocking / Holding,1,9.0,9.0
5,Liberty,Other / Unclassified,Procedural,1,7.0,7.0
5,Louisiana,Offside,Procedural,1,5.0,5.0
5,Louisiana,Pass Interference,Personal / Contact,1,12.0,12.0
5,Louisiana,Roughing the Passer,Personal / Contact,2,30.0,15.0
5,Louisiana,Targeting,Personal / Contact,1,15.0,15.0
5,Louisiana Tech,Face Mask,Other,1,5.0,5.0
5,Louisiana Tech,Holding,Blocking / Holding,1,7.0,7.0
5,Louisiana Tech,Pass Interference,Personal / Contact,2,25.0,12.5
5,Louisville,Delay of Game,Procedural,2,10.0,5.0
5,Louisville,False Start,Procedural,1,5.0,5.0
5,Louisville,Holding,Blocking / Holding,3,19.0,6.33
5,Louisville,Other / Unclassified,Other,1,12.0,12.0
5,Louisville,Pass Interference,Personal / Contact,1,3.0,3.0
5,Louisville,Unsportsmanlike Conduct,Personal / Contact,1,15.0,15.0
5,Marshall,False Start,Procedural,1,5.0,5.0
5,Marshall,Holding,Blocking / Holding,2,17.0,8.5
5,Marshall,Other / Unclassified,Administrative,1,5.0,5.0
5,Marshall,Other / Unclassified,Other,1,0.0,0.0
5,Massachusetts,False Start,Procedural,1,5.0,5.0
5,Massachusetts,Illegal Formation,Procedural,1,1.0,1.0
5,Massachusetts,Other / Unclassified,Blocking / Holding,1,0.0,0.0
5,Massachusetts,Other / Unclassified,Other,4,5.0,1.25
5,Memphis,False Start,Procedural,1,5.0,5.0
5,Memphis,Offside,Procedural,1,3.0,3.0
5,Memphis,Other / Unclassified,Other,1,5.0,5.0
5,Memphis,Pass Interference,Personal / Contact,1,15.0,15.0
5,Memphis,Personal Foul,Personal / Contact,1,0.0,0.0
5,Memphis,Unsportsmanlike Conduct,Personal / Contact,1,5.0,5.0
5,Middle Tennessee,False Start,Procedural,1,5.0,5.0
5,Middle Tennessee,Holding,Blocking / Holding,4,22.0,5.5
5,Middle Tennessee,Other / Unclassified,Administrative,1,5.0,5.0
5,Middle Tennessee,Other / Unclassified,Other,1,0.0,0.0
5,Minnesota,Holding,Blocking / Holding,1,0.0,0.0
5,Minnesota,Other / Unclassified,Blocking / Holding,1,0.0,0.0
5,Minnesota,Pass Interference,Personal / Contact,1,0.0,0.0
5,Mississippi State,Holding,Blocking / Holding,1,0.0,0.0
5,Mississippi State,Other / Unclassified,Procedural,1,1.0,1.0
5,Mississippi State,Pass Interference,Personal / Contact,1,15.0,15.0
5,Missouri,Other / Unclassified,Other,1,0.0,0.0
5,Missouri State,False Start,Procedural,1,5.0,5.0
5,Missouri State,Holding,Blocking / Holding,4,0.0,0.0
5,Missouri State,Offside,Procedural,1,5.0,5.0
5,Missouri State,Personal Foul,Personal / Contact,1,12.0,12.0
5,Missouri State,Roughing the Passer,Personal / Contact,2,15.0,7.5
5,NC State,Other / Unclassified,Other,1,0.0,0.0
5,Navy,False Start,Procedural,4,20.0,5.0
5,Navy,Holding,Blocking / Holding,3,28.0,9.33
5,New Mexico,Delay of Game,Procedural,1,5.0,5.0
5,New Mexico,False Start,Procedural,1,5.0,5.0
5,New Mexico,Holding,Blocking / Holding,2,53.0,26.5
5,New Mexico,Offside,Procedural,1,5.0,5.0
5,New Mexico,Other / Unclassified,Administrative,1,5.0,5.0
5,New Mexico,Other / Unclassified,Other,2,15.0,7.5
5,New Mexico,Pass Interference,Personal / Contact,1,9.0,9.0
5,New Mexico,Personal Foul,Personal / Contact,1,5.0,5.0
5,New Mexico,Unsportsmanlike Conduct,Personal / Contact,3,22.0,7.33
5,New Mexico State,False Start,Procedural,2,10.0,5.0
5,New Mexico State,Illegal Formation,Procedural,1,3.0,3.0
5,New Mexico State,Offside,Procedural,2,11.0,5.5
5,North Texas,Holding,Blocking / Holding,3,28.0,9.33
5,North Texas,Other / Unclassified,Other,1,0.0,0.0
5,North Texas,Pass Interference,Personal / Contact,2,24.0,12.0
