offense,defense,penalty_type,total_penalties,total_yards,average_yards_per_penalty
Syracuse,Colgate,Holding,2,20.0,10.0
Syracuse,Colgate,Other / Unclassified,2,0.0,0.0
Syracuse,Pittsburgh,Offside,2,5.0,2.5
Syracuse,SMU,Holding,2,19.0,9.5
Syracuse,Tennessee,Pass Interference,2,30.0,15.0
Syracuse,UConn,Other / Unclassified,2,10.0,5.0
Syracuse,Clemson,Holding,1,2.0,2.0
Syracuse,Clemson,Other / Unclassified,1,0.0,0.0
Syracuse,Colgate,False Start,1,5.0,5.0
Syracuse,Colgate,Offside,1,5.0,5.0
Syracuse,Duke,Holding,1,10.0,10.0
Syracuse,Duke,Personal Foul,1,0.0,0.0
Syracuse,Georgia Tech,Holding,1,9.0,9.0
Syracuse,Georgia Tech,Offside,1,5.0,5.0
Syracuse,Georgia Tech,Personal Foul,1,57.0,57.0
Syracuse,Miami,Delay of Game,1,5.0,5.0
Syracuse,Miami,Holding,1,46.0,46.0
Syracuse,Miami,Illegal Motion,1,52.0,52.0
Syracuse,Miami,Personal Foul,1,54.0,54.0
Syracuse,Miami,Roughing the Passer,1,15.0,15.0
Syracuse,North Carolina,Offside,1,5.0,5.0
Syracuse,North Carolina,Pass Interference,1,11.0,11.0
Syracuse,North Carolina,Personal Foul,1,8.0,8.0
Syracuse,Pittsburgh,Pass Interference,1,2.0,2.0
Syracuse,Pittsburgh,Personal Foul,1,15.0,15.0
Syracuse,SMU,Delay of Game,1,5.0,5.0
Syracuse,SMU,Illegal Motion,1,0.0,0.0
Syracuse,SMU,Offside,1,11.0,11.0
Syracuse,Tennessee,Delay of Game,1,5.0,5.0
Syracuse,Tennessee,Offside,1,5.0,5.0
Syracuse,Tennessee,Other / Unclassified,1,5.0,5.0
Syracuse,UConn,Delay of Game,1,5.0,5.0
Syracuse,UConn,False Start,1,5.0,5.0
TCU,SMU,False Start,5,25.0,5.0
TCU,Baylor,Other / Unclassified,3,0.0,0.0
TCU,Colorado,Pass Interference,3,61.0,20.33
TCU,Iowa State,Holding,3,19.0,6.33
TCU,North Carolina,Pass Interference,3,41.0,13.67
TCU,SMU,Holding,3,20.0,6.67
TCU,West Virginia,False Start,3,15.0,5.0
TCU,West Virginia,Holding,3,64.0,21.33
TCU,Baylor,Personal Foul,2,0.0,0.0
TCU,Iowa State,Other / Unclassified,2,70.0,35.0
TCU,Iowa State,Pass Interference,2,28.0,14.0
TCU,Kansas State,False Start,2,10.0,5.0
TCU,Kansas State,Holding,2,15.0,7.5
TCU,West Virginia,Pass Interference,2,15.0,7.5
TCU,Abilene Christian,Pass Interference,1,15.0,15.0
TCU,Arizona State,Face Mask,1,15.0,15.0
TCU,Arizona State,False Start,1,5.0,5.0
TCU,Arizona State,Holding,1,20.0,20.0
TCU,Arizona State,Offside,1,0.0,0.0
TCU,Arizona State,Other / Unclassified,1,8.0,8.0
TCU,Arizona State,Pass Interference,1,14.0,14.0
TCU,Baylor,False Start,1,0.0,0.0
TCU,Baylor,Holding,1,0.0,0.0
TCU,Colorado,False Start,1,5.0,5.0
TCU,Colorado,Illegal Formation,1,48.0,48.0
TCU,Colorado,Other / Unclassified,1,0.0,0.0
TCU,Colorado,Unsportsmanlike Conduct,1,15.0,15.0
TCU,Iowa State,Face Mask,1,19.0,19.0
TCU,Iowa State,False Start,1,5.0,5.0
TCU,Kansas State,Delay of Game,1,5.0,5.0
TCU,Kansas State,Other / Unclassified,1,0.0,0.0
TCU,Kansas State,Personal Foul,1,0.0,0.0
TCU,North Carolina,False Start,1,0.0,0.0
TCU,North Carolina,Holding,1,21.0,21.0
TCU,North Carolina,Unsportsmanlike Conduct,1,0.0,0.0
TCU,SMU,Face Mask,1,15.0,15.0
Tarleton State,West Georgia,Holding,6,70.0,11.67
Tarleton State,Army,Holding,5,57.0,11.4
Tarleton State,Utah Tech,Holding,4,0.0,0.0
Tarleton State,Abilene Christian,Holding,3,66.0,22.0
Tarleton State,Abilene Christian,Other / Unclassified,3,46.0,15.33
Tarleton State,Abilene Christian,Pass Interference,3,99.0,33.0
Tarleton State,Army,False Start,3,15.0,5.0
Tarleton State,Central Arkansas,False Start,2,5.0,2.5
Tarleton State,Chattanooga,Holding,2,10.0,5.0
Tarleton State,Chattanooga,Personal Foul,2,20.0,10.0
Tarleton State,Eastern Kentucky,Offside,2,5.0,2.5
Tarleton State,Abilene Christian,Delay of Game,1,5.0,5.0
Tarleton State,Abilene Christian,Personal Foul,1,31.0,31.0
Tarleton State,Army,Offside,1,4.0,4.0
Tarleton State,Army,Other / Unclassified,1,0.0,0.0
Tarleton State,Central Arkansas,Holding,1,10.0,10.0
Tarleton State,Central Arkansas,Offside,1,3.0,3.0
Tarleton State,Central Arkansas,Personal Foul,1,0.0,0.0
Tarleton State,Central Arkansas,Unsportsmanlike Conduct,1,0.0,0.0
Tarleton State,Eastern Kentucky,Delay of Game,1,5.0,5.0
Tarleton State,Eastern Kentucky,Holding,1,4.0,4.0
Tarleton State,Portland State,False Start,1,5.0,5.0
Tarleton State,Portland State,Holding,1,10.0,10.0
Tarleton State,Portland State,Offside,1,50.0,50.0
Tarleton State,Portland State,Other / Unclassified,1,5.0,5.0
Tarleton State,Portland State,Personal Foul,1,0.0,0.0
Tarleton State,Southern Utah,Face Mask,1,15.0,15.0
Tarleton State,Southern Utah,False Start,1,5.0,5.0
Tarleton State,Southern Utah,Holding,1,14.0,14.0
Tarleton State,Southern Utah,Illegal Formation,1,47.0,47.0
Tarleton State,Southern Utah,Unsportsmanlike Conduct,1,1.0,1.0
Tarleton State,Utah Tech,Pass Interference,1,0.0,0.0
Tarleton State,Utah Tech,Unsportsmanlike Conduct,1,0.0,0.0
Tarleton State,West Georgia,Other / Unclassified,1,13.0,13.0
Tarleton State,West Georgia,Roughing the Kicker,1,43.0,43.0
Temple,Georgia Tech,Other / Unclassified,3,25.0,8.33
Temple,Massachusetts,Other / Unclassified,3,17.0,5.67
Temple,Tulsa,Offside,2,4.0,2.0
Temple,UTSA,False Start,2,10.0,5.0
Temple,UTSA,Offside,2,9.0,4.5
Temple,Army,False Start,1,5.0,5.0
Temple,Charlotte,Holding,1,0.0,0.0
Temple,East Carolina,False Start,1,5.0,5.0
Temple,East Carolina,Offside,1,29.0,29.0
Temple,East Carolina,Pass Interference,1,15.0,15.0
Temple,Georgia Tech,False Start,1,5.0,5.0
Temple,Georgia Tech,Holding,1,15.0,15.0
Temple,Howard,Holding,1,10.0,10.0
Temple,Howard,Pass Interference,1,3.0,3.0
Temple,Massachusetts,Holding,1,12.0,12.0
Temple,Massachusetts,Offside,1,1.0,1.0
Temple,Navy,Holding,1,20.0,20.0
Temple,Navy,Offside,1,5.0,5.0
Temple,Navy,Pass Interference,1,15.0,15.0
Temple,Oklahoma,Holding,1,9.0,9.0
Temple,Oklahoma,Offside,1,5.0,5.0
Temple,Tulsa,Other / Unclassified,1,8.0,8.0
Temple,UTSA,Holding,1,1.0,1.0
Temple,UTSA,Pass Interference,1,15.0,15.0
Tennessee,Alabama,Other / Unclassified,4,38.0,9.5
Tennessee,Arkansas,False Start,4,20.0,5.0
Tennessee,Kentucky,Holding,4,54.0,13.5
Tennessee,UAB,Holding,4,42.0,10.5
Tennessee,Alabama,False Start,3,0.0,0.0
Tennessee,Alabama,Pass Interference,3,24.0,8.0
Tennessee,Mississippi State,Personal Foul,3,0.0,0.0
Tennessee,East Tennessee State,False Start,2,10.0,5.0
Tennessee,East Tennessee State,Holding,2,3.0,1.5
Tennessee,East Tennessee State,Unsportsmanlike Conduct,2,50.0,25.0
Tennessee,Georgia,False Start,2,10.0,5.0
Tennessee,Georgia,Other / Unclassified,2,15.0,7.5
Tennessee,Mississippi State,False Start,2,10.0,5.0
Tennessee,Mississippi State,Pass Interference,2,70.0,35.0
Tennessee,Oklahoma,Pass Interference,2,24.0,12.0
Tennessee,Syracuse,False Start,2,10.0,5.0
Tennessee,Syracuse,Other / Unclassified,2,20.0,10.0
Tennessee,UAB,Offside,2,10.0,5.0
Tennessee,UAB,Pass Interference,2,25.0,12.5
Tennessee,Alabama,Holding,1,10.0,10.0
Tennessee,Arkansas,Delay of Game,1,4.0,4.0
Tennessee,Arkansas,Illegal Formation,1,12.0,12.0
Tennessee,Arkansas,Personal Foul,1,15.0,15.0
Tennessee,Georgia,Holding,1,10.0,10.0
Tennessee,Georgia,Offside,1,5.0,5.0
Tennessee,Georgia,Pass Interference,1,9.0,9.0
Tennessee,Kentucky,Delay of Game,1,5.0,5.0
Tennessee,Kentucky,Personal Foul,1,14.0,14.0
Tennessee,Mississippi State,Holding,1,0.0,0.0
Tennessee,Mississippi State,Other / Unclassified,1,15.0,15.0
Tennessee,Mississippi State,Roughing the Passer,1,0.0,0.0
Tennessee,Oklahoma,Face Mask,1,2.0,2.0
Tennessee,Oklahoma,False Start,1,5.0,5.0
Tennessee,Oklahoma,Illegal Formation,1,17.0,17.0
Tennessee,Oklahoma,Offside,1,5.0,5.0
Tennessee,Oklahoma,Personal Foul,1,15.0,15.0
Tennessee,Oklahoma,Roughing the Passer,1,15.0,15.0
Tennessee,Syracuse,Offside,1,5.0,5.0
Tennessee,Syracuse,Pass Interference,1,15.0,15.0
Tennessee,UAB,Face Mask,1,12.0,12.0
Tennessee,UAB,Other / Unclassified,1,5.0,5.0
Tennessee,UAB,Personal Foul,1,0.0,0.0
Tennessee,UAB,Unsportsmanlike Conduct,1,15.0,15.0
Tennessee State,North Dakota State,Face Mask,3,30.0,10.0
Tennessee State,Tennessee Tech,Personal Foul,3,0.0,0.0
Tennessee State,Tennessee Tech,Roughing,3,0.0,0.0
Tennessee State,Alabama A&M,Illegal Formation,2,32.0,16.0
Tennessee State,Eastern Illinois,Pass Interference,2,0.0,0.0
Tennessee State,Howard,Face Mask,2,26.0,13.0
Tennessee State,Lindenwood,Holding,2,3.0,1.5
Tennessee State,Lindenwood,Other / Unclassified,2,4.0,2.0
Tennessee State,North Carolina A&T,False Start,2,55.0,27.5
Tennessee State,North Dakota State,Other / Unclassified,2,10.0,5.0
Tennessee State,Southeast Missouri State,Illegal Formation,2,1.0,0.5
Tennessee State,Tennessee Tech,Holding,2,0.0,0.0
Tennessee State,Tennessee Tech,Pass Interference,2,0.0,0.0
Tennessee State,Western Illinois,Offside,2,48.0,24.0
Tennessee State,Alabama A&M,Face Mask,1,15.0,15.0
Tennessee State,Alabama A&M,Holding,1,8.0,8.0
Tennessee State,Alabama A&M,Other / Unclassified,1,0.0,0.0
Tennessee State,Alabama A&M,Personal Foul,1,0.0,0.0
Tennessee State,Eastern Illinois,Illegal Formation,1,0.0,0.0
Tennessee State,Eastern Illinois,Other / Unclassified,1,0.0,0.0
Tennessee State,Eastern Illinois,Personal Foul,1,0.0,0.0
Tennessee State,Eastern Illinois,Roughing,1,0.0,0.0
Tennessee State,Howard,False Start,1,0.0,0.0
Tennessee State,Howard,Holding,1,0.0,0.0
Tennessee State,Howard,Other / Unclassified,1,0.0,0.0
Tennessee State,Howard,Unsportsmanlike Conduct,1,0.0,0.0
Tennessee State,Lindenwood,False Start,1,5.0,5.0
Tennessee State,Lindenwood,Pass Interference,1,3.0,3.0
Tennessee State,North Carolina A&T,Delay of Game,1,0.0,0.0
Tennessee State,North Carolina A&T,Face Mask,1,15.0,15.0
Tennessee State,North Carolina A&T,Other / Unclassified,1,0.0,0.0
Tennessee State,North Dakota State,Holding,1,5.0,5.0
Tennessee State,Southeast Missouri State,Face Mask,1,15.0,15.0
Tennessee State,Southeast Missouri State,False Start,1,5.0,5.0
Tennessee State,Southeast Missouri State,Holding,1,0.0,0.0
Tennessee State,Southeast Missouri State,Personal Foul,1,15.0,15.0
Tennessee State,Tennessee Tech,False Start,1,5.0,5.0
Tennessee State,Tennessee Tech,Illegal Formation,1,1.0,1.0
Tennessee State,Tennessee Tech,Other / Unclassified,1,0.0,0.0
Tennessee State,UT Martin,Delay of Game,1,5.0,5.0
Tennessee State,UT Martin,False Start,1,5.0,5.0
Tennessee State,UT Martin,Roughing the Passer,1,15.0,15.0
Tennessee State,Western Illinois,Delay of Game,1,5.0,5.0
Tennessee State,Western Illinois,Holding,1,48.0,48.0
Tennessee State,Western Illinois,Other / Unclassified,1,0.0,0.0
Tennessee State,Western Illinois,Pass Interference,1,4.0,4.0
Tennessee State,Western Illinois,Roughing the Passer,1,4.0,4.0
Tennessee Tech,Charleston Southern,Holding,3,14.0,4.67
Tennessee Tech,Cumberland (TN),Other / Unclassified,2,10.0,5.0
Tennessee Tech,Southeast Missouri State,Unsportsmanlike Conduct,2,78.0,39.0
Tennessee Tech,Western Illinois,False Start,2,10.0,5.0
Tennessee Tech,Western Illinois,Other / Unclassified,2,10.0,5.0
Tennessee Tech,Western Illinois,Pass Interference,2,0.0,0.0
Tennessee Tech,Western Illinois,Roughing the Passer,2,0.0,0.0
Tennessee Tech,Charleston Southern,False Start,1,5.0,5.0
Tennessee Tech,Charleston Southern,Pass Interference,1,15.0,15.0
Tennessee Tech,Charleston Southern,Unsportsmanlike Conduct,1,22.0,22.0
Tennessee Tech,Cumberland (TN),Holding,1,24.0,24.0
Tennessee Tech,Cumberland (TN),Pass Interference,1,15.0,15.0
Tennessee Tech,Davidson,Face Mask,1,15.0,15.0
Tennessee Tech,Davidson,False Start,1,5.0,5.0
Tennessee Tech,Davidson,Other / Unclassified,1,15.0,15.0
Tennessee Tech,Davidson,Roughing the Passer,1,15.0,15.0
Tennessee Tech,Eastern Illinois,Other / Unclassified,1,7.0,7.0
Tennessee Tech,Gardner-Webb,Holding,1,5.0,5.0
Tennessee Tech,Lindenwood,Face Mask,1,15.0,15.0
Tennessee Tech,Lindenwood,Personal Foul,1,0.0,0.0
Tennessee Tech,Southeast Missouri State,Face Mask,1,19.0,19.0
Tennessee Tech,Southeast Missouri State,False Start,1,5.0,5.0
Tennessee Tech,Southeast Missouri State,Other / Unclassified,1,23.0,23.0
Tennessee Tech,Southeast Missouri State,Pass Interference,1,15.0,15.0
Tennessee Tech,Southeast Missouri State,Personal Foul,1,31.0,31.0
Tennessee Tech,Tennessee State,Delay of Game,1,0.0,0.0
Tennessee Tech,Tennessee State,Face Mask,1,15.0,15.0
Tennessee Tech,Tennessee State,False Start,1,0.0,0.0
Tennessee Tech,Tennessee State,Other / Unclassified,1,0.0,0.0
Tennessee Tech,Tennessee State,Pass Interference,1,0.0,0.0
Tennessee Tech,Western Illinois,Holding,1,0.0,0.0
Tennessee Tech,Western Illinois,Illegal Formation,1,1.0,1.0
Texas,Florida,False Start,5,25.0,5.0
Texas,San José State,Other / Unclassified,4,22.0,5.5
Texas,Florida,Holding,3,9.0,3.0
Texas,Kentucky,Other / Unclassified,3,10.0,3.33
Texas,Mississippi State,False Start,3,15.0,5.0
Texas,Ohio State,False Start,3,15.0,5.0
Texas,Sam Houston,False Start,3,15.0,5.0
Texas,Sam Houston,Holding,3,35.0,11.67
Texas,San José State,Holding,3,38.0,12.67
Texas,Kentucky,False Start,2,10.0,5.0
Texas,Mississippi State,Pass Interference,2,2.0,1.0
Texas,Oklahoma,Holding,2,0.0,0.0
Texas,UTEP,Holding,2,1.0,0.5
Texas,UTEP,Other / Unclassified,2,1.0,0.5
Texas,Vanderbilt,False Start,2,10.0,5.0
Texas,Florida,Delay of Game,1,5.0,5.0
Texas,Florida,Face Mask,1,15.0,15.0
Texas,Kentucky,Holding,1,10.0,10.0
Texas,Kentucky,Pass Interference,1,15.0,15.0
Texas,Mississippi State,Holding,1,0.0,0.0
Texas,Mississippi State,Other / Unclassified,1,5.0,5.0
Texas,Mississippi State,Roughing the Passer,1,15.0,15.0
Texas,Ohio State,Holding,1,10.0,10.0
Texas,Oklahoma,False Start,1,0.0,0.0
Texas,Oklahoma,Offside,1,5.0,5.0
Texas,Sam Houston,Delay of Game,1,5.0,5.0
Texas,Sam Houston,Illegal Formation,1,5.0,5.0
Texas,San José State,False Start,1,0.0,0.0
Texas,UTEP,False Start,1,5.0,5.0
Texas,UTEP,Offside,1,0.0,0.0
Texas,UTEP,Roughing the Passer,1,6.0,6.0
Texas,Vanderbilt,Delay of Game,1,5.0,5.0
Texas,Vanderbilt,Face Mask,1,0.0,0.0
Texas,Vanderbilt,Holding,1,5.0,5.0
Texas,Vanderbilt,Offside,1,3.0,3.0
Texas,Vanderbilt,Other / Unclassified,1,5.0,5.0
Texas,Vanderbilt,Pass Interference,1,15.0,15.0
Texas A&M,Notre Dame,False Start,8,10.0,1.25
Texas A&M,Auburn,Holding,4,0.0,0.0
Texas A&M,Arkansas,Holding,3,62.0,20.67
Texas A&M,LSU,Holding,3,20.0,6.67
Texas A&M,Mississippi State,False Start,3,0.0,0.0
Texas A&M,UTSA,Holding,3,10.0,3.33
Texas A&M,Auburn,Other / Unclassified,2,20.0,10.0
Texas A&M,Auburn,Pass Interference,2,0.0,0.0
Texas A&M,Auburn,Unsportsmanlike Conduct,2,0.0,0.0
Texas A&M,Florida,Other / Unclassified,2,0.0,0.0
Texas A&M,LSU,False Start,2,0.0,0.0
Texas A&M,Missouri,Holding,2,75.0,37.5
Texas A&M,Notre Dame,Holding,2,0.0,0.0
Texas A&M,Utah State,Offside,2,0.0,0.0
Texas A&M,Utah State,Personal Foul,2,0.0,0.0
Texas A&M,Arkansas,Delay of Game,1,5.0,5.0
Texas A&M,Arkansas,False Start,1,5.0,5.0
Texas A&M,Arkansas,Offside,1,5.0,5.0
Texas A&M,Arkansas,Other / Unclassified,1,10.0,10.0
Texas A&M,Arkansas,Roughing the Passer,1,15.0,15.0
Texas A&M,Auburn,False Start,1,0.0,0.0
Texas A&M,Florida,Delay of Game,1,5.0,5.0
Texas A&M,Florida,Unsportsmanlike Conduct,1,15.0,15.0
Texas A&M,Mississippi State,Holding,1,0.0,0.0
Texas A&M,Mississippi State,Other / Unclassified,1,5.0,5.0
Texas A&M,Mississippi State,Pass Interference,1,0.0,0.0
Texas A&M,Mississippi State,Personal Foul,1,0.0,0.0
Texas A&M,Missouri,Delay of Game,1,5.0,5.0
Texas A&M,Missouri,Other / Unclassified,1,0.0,0.0
Texas A&M,Missouri,Pass Interference,1,11.0,11.0
Texas A&M,Notre Dame,Face Mask,1,1.0,1.0
Texas A&M,Notre Dame,Illegal Formation,1,5.0,5.0
Texas A&M,Notre Dame,Personal Foul,1,0.0,0.0
Texas A&M,UTSA,Delay of Game,1,5.0,5.0
Texas A&M,UTSA,False Start,1,5.0,5.0
Texas A&M,UTSA,Other / Unclassified,1,7.0,7.0
Texas A&M,UTSA,Personal Foul,1,15.0,15.0
Texas A&M,Utah State,Pass Interference,1,15.0,15.0
Texas Southern,Arkansas-Pine Bluff,Holding,4,35.0,8.75
Texas Southern,Prairie View A&M,Holding,4,10.0,2.5
Texas Southern,Prairie View A&M,Pass Interference,4,15.0,3.75
Texas Southern,Arkansas-Pine Bluff,Other / Unclassified,3,20.0,6.67
Texas Southern,Alabama State,Other / Unclassified,2,46.0,23.0
Texas Southern,Alcorn State,Holding,2,61.0,30.5
Texas Southern,California,Other / Unclassified,2,0.0,0.0
Texas Southern,Grambling,Holding,2,0.0,0.0
Texas Southern,Mississippi Valley State,Holding,2,0.0,0.0
Texas Southern,Mississippi Valley State,Other / Unclassified,2,0.0,0.0
Texas Southern,Prairie View A&M,False Start,2,10.0,5.0
Texas Southern,Alabama State,Delay of Game,1,5.0,5.0
Texas Southern,Alabama State,False Start,1,5.0,5.0
Texas Southern,Alabama State,Holding,1,7.0,7.0
Texas Southern,Alabama State,Personal Foul,1,8.0,8.0
Texas Southern,Alabama State,Unsportsmanlike Conduct,1,15.0,15.0
Texas Southern,Alcorn State,False Start,1,5.0,5.0
Texas Southern,Arkansas-Pine Bluff,Delay of Game,1,5.0,5.0
Texas Southern,California,False Start,1,5.0,5.0
Texas Southern,California,Roughing the Passer,1,15.0,15.0
Texas Southern,Grambling,False Start,1,0.0,0.0
Texas Southern,Lamar,False Start,1,5.0,5.0
Texas Southern,Lamar,Holding,1,17.0,17.0
Texas Southern,Mississippi Valley State,False Start,1,0.0,0.0
Texas Southern,Mississippi Valley State,Personal Foul,1,0.0,0.0
Texas Southern,Prairie View A&M,Face Mask,1,15.0,15.0
Texas Southern,Prairie View A&M,Unsportsmanlike Conduct,1,15.0,15.0
Texas State,Arkansas State,Holding,5,0.0,0.0
Texas State,Arkansas State,False Start,3,0.0,0.0
Texas State,Louisiana,Holding,3,90.0,30.0
Texas State,Marshall,False Start,3,15.0,5.0
Texas State,UTSA,Pass Interference,3,45.0,15.0
Texas State,Eastern Michigan,Holding,2,8.0,4.0
Texas State,James Madison,Other / Unclassified,2,46.0,23.0
Texas State,Louisiana,Pass Interference,2,21.0,10.5
Texas State,Marshall,Offside,2,0.0,0.0
Texas State,Marshall,Other / Unclassified,2,55.0,27.5
Texas State,UTSA,Holding,2,23.0,11.5
Texas State,UTSA,Other / Unclassified,2,10.0,5.0
Texas State,Arizona State,Holding,1,0.0,0.0
Texas State,Arizona State,Other / Unclassified,1,10.0,10.0
Texas State,Arkansas State,Face Mask,1,15.0,15.0
Texas State,Eastern Michigan,Face Mask,1,15.0,15.0
Texas State,Eastern Michigan,False Start,1,5.0,5.0
Texas State,Eastern Michigan,Other / Unclassified,1,7.0,7.0
Texas State,James Madison,Face Mask,1,6.0,6.0
Texas State,James Madison,False Start,1,5.0,5.0
Texas State,James Madison,Holding,1,4.0,4.0
Texas State,Louisiana,Other / Unclassified,1,65.0,65.0
Texas State,Louisiana,Roughing the Passer,1,6.0,6.0
Texas State,Marshall,Holding,1,10.0,10.0
Texas State,Marshall,Personal Foul,1,50.0,50.0
Texas State,Nicholls,False Start,1,5.0,5.0
Texas State,Nicholls,Holding,1,0.0,0.0
Texas State,Nicholls,Other / Unclassified,1,5.0,5.0
Texas State,Nicholls,Personal Foul,1,15.0,15.0
Texas State,Troy,False Start,1,5.0,5.0
Texas State,Troy,Other / Unclassified,1,10.0,10.0
Texas State,Troy,Personal Foul,1,0.0,0.0
Texas Tech,Utah,False Start,7,0.0,0.0
Texas Tech,Oregon State,Holding,5,40.0,8.0
Texas Tech,BYU,False Start,3,15.0,5.0
Texas Tech,Houston,False Start,3,15.0,5.0
Texas Tech,Kansas State,False Start,3,15.0,5.0
Texas Tech,Oklahoma State,Offside,3,59.0,19.67
Texas Tech,Arizona State,False Start,2,10.0,5.0
Texas Tech,BYU,Other / Unclassified,2,16.0,8.0
Texas Tech,Kansas,Holding,2,19.0,9.5
Texas Tech,Kansas State,Other / Unclassified,2,6.0,3.0
Texas Tech,Kent State,Holding,2,0.0,0.0
Texas Tech,Oklahoma State,Pass Interference,2,26.0,13.0
Texas Tech,Oregon State,False Start,2,10.0,5.0
Texas Tech,Arizona State,Face Mask,1,15.0,15.0
Texas Tech,Arizona State,Holding,1,2.0,2.0
Texas Tech,Arkansas-Pine Bluff,False Start,1,5.0,5.0
Texas Tech,Arkansas-Pine Bluff,Holding,1,30.0,30.0
Texas Tech,Arkansas-Pine Bluff,Pass Interference,1,15.0,15.0
Texas Tech,Arkansas-Pine Bluff,Roughing the Passer,1,12.0,12.0
Texas Tech,BYU,Unsportsmanlike Conduct,1,15.0,15.0
Texas Tech,Houston,Holding,1,7.0,7.0
Texas Tech,Houston,Pass Interference,1,0.0,0.0
Texas Tech,Kansas,False Start,1,5.0,5.0
Texas Tech,Kansas,Offside,1,5.0,5.0
Texas Tech,Kansas,Unsportsmanlike Conduct,1,12.0,12.0
Texas Tech,Kansas State,Holding,1,0.0,0.0
Texas Tech,Kansas State,Offside,1,1.0,1.0
Texas Tech,Kent State,False Start,1,5.0,5.0
Texas Tech,Kent State,Offside,1,5.0,5.0
Texas Tech,Kent State,Pass Interference,1,15.0,15.0
Texas Tech,Oklahoma State,Face Mask,1,2.0,2.0
Texas Tech,Oklahoma State,Holding,1,8.0,8.0
Texas Tech,Oklahoma State,Other / Unclassified,1,5.0,5.0
Texas Tech,Oregon State,Other / Unclassified,1,0.0,0.0
Texas Tech,Oregon State,Personal Foul,1,15.0,15.0
Texas Tech,Utah,Holding,1,0.0,0.0
Texas Tech,Utah,Illegal Motion,1,1.0,1.0
Texas Tech,Utah,Other / Unclassified,1,0.0,0.0
Texas Tech,Utah,Personal Foul,1,0.0,0.0
Texas Wesleyan,UT Rio Grande Valley,False Start,1,5.0,5.0
Texas Wesleyan,UT Rio Grande Valley,Other / Unclassified,1,5.0,5.0
The Citadel,Furman,Holding,4,58.0,14.5
The Citadel,Chattanooga,Other / Unclassified,2,5.0,2.5
The Citadel,Furman,Other / Unclassified,2,85.0,42.5
The Citadel,Mercer,Pass Interference,2,50.0,25.0
The Citadel,VMI,Holding,2,36.0,18.0
The Citadel,Western Carolina,Other / Unclassified,2,0.0,0.0
The Citadel,Chattanooga,Delay of Game,1,0.0,0.0
The Citadel,Chattanooga,Holding,1,0.0,0.0
The Citadel,Chattanooga,Personal Foul,1,0.0,0.0
The Citadel,Furman,False Start,1,5.0,5.0
The Citadel,Furman,Pass Interference,1,2.0,2.0
The Citadel,Furman,Personal Foul,1,65.0,65.0
The Citadel,Gardner-Webb,Delay of Game,1,5.0,5.0
The Citadel,Gardner-Webb,Face Mask,1,3.0,3.0
The Citadel,Gardner-Webb,Other / Unclassified,1,4.0,4.0
The Citadel,Mercer,Holding,1,4.0,4.0
The Citadel,Mercer,Other / Unclassified,1,0.0,0.0
The Citadel,Ole Miss,Delay of Game,1,5.0,5.0
The Citadel,Ole Miss,Illegal Formation,1,46.0,46.0
The Citadel,VMI,Face Mask,1,1.0,1.0
The Citadel,VMI,Offside,1,0.0,0.0
The Citadel,VMI,Other / Unclassified,1,60.0,60.0
The Citadel,VMI,Personal Foul,1,2.0,2.0
The Citadel,VMI,Unsportsmanlike Conduct,1,63.0,63.0
The Citadel,Western Carolina,Delay of Game,1,0.0,0.0
The Citadel,Western Carolina,False Start,1,0.0,0.0
